Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
278_206_24_47_275_13507,-7.34,-6.5,-3.2,-2.64,3.3,0.84,0.56,13053.6,766.0721946,1.738149102,-7230.441646,4.25848,8.046457448,1.738149102,1.738149102,1.618385328,13053.6,1.618385328,13053.6,17.81736841
152_206_178_47_275_13507,-6.89,-5.78,-2.54,-1.5,3.24,1.11,1.04,12500.1,799.9936001,1.850745814,-6912.271274,18.86486,6.336481369,1.850745814,1.850745814,1.549762398,12500.1,1.549762398,12500.1,16.61158135
116_117_161_47_278_13507,-6.6,-6.15,-2.96,-1.57,3.19,0.45,1.39,11986.3,834.2858096,1.54050635,-5054.625621,16.27809,6.478096251,1.54050635,1.54050635,1.486061474,11986.3,1.486061474,11986.3,13.99828504
278_206_65_47_278_13507,-7.27,-6.17,-3.06,-2.93,3.11,1.1,0.13,11553,865.5760409,1.683692496,-4807.961405,9.24349,8.281211028,1.683692496,1.683692496,1.43234094,11553,1.43234094,11553,19.24692409
47_47_206_206_275_00113,-6.42,-5.07,-2.89,-2.37,2.18,1.35,0.52,6236.9,1603.360644,1.414406353,-7867.65807,8.57743,7.293511367,0.01504755,1.414406353,0.773250862,6236.9,1.251255752,10092.4,18.95061165
69_206_178_47_275_13507,-5.92,-5.85,-2.71,-1.38,3.14,0.07,1.33,11367.8,879.6776861,1.087751369,-7017.304933,14.95689,5.611747862,1.087751369,1.087751369,1.409379844,11367.8,1.409379844,11367.8,11.18842331
275_12_170_47_275_13507,-7.2,-5.99,-2.92,-2.39,3.07,1.21,0.53,11315.3,883.759158,1.487807978,-9556.04054,18.46361,6.424693811,1.487807978,1.487807978,1.402870894,11315.3,1.402870894,11315.3,17.15854988
278_47_480_47_278_10201,-6.48,-5.95,-3.58,-2.77,2.37,0.53,0.81,5874.2,1702.35947,0.460351612,-5220.705022,14.9674,7.704300027,0.460351612,1.146522042,0.728283316,5874.2,1.549886378,12501.1,16.02716764
275_5_47_179_275_13051,-7.16,-6.08,-3.75,-2.61,2.33,1.08,1.14,4386.9,2279.514008,0.151673365,-11284.62177,15.52907,7.824698122,0.151673365,0.892730211,0.543887862,4386.9,1.782696022,14378.9,18.53320582
47_5_738_70_756_01234,-6.05,-5.8,-3.41,-2.34,2.39,0.25,1.07,7052.9,1417.856485,0.543054517,-4204.452723,14.73385,7.466707389,0.543054517,0.543054517,0.874418542,7052.9,0.874418542,7052.9,14.50860258
204_70_47_5_204_13051,-6.58,-5.53,-3.26,-2.01,2.27,1.05,1.25,5015.1,1993.978186,0.529933917,-4896.312074,15.28547,5.431230729,0.529933917,0.570166305,0.621772098,5015.1,1.840693866,14846.7,15.10975122
47_70_580_596_675_01246,-6.17,-5.72,-1.6,-1.35,4.12,0.45,0.25,19438.5,514.4429869,1.95899921,-4590.862603,2.57388,4.623657605,1.95899921,1.95899921,2.40998523,19438.5,2.40998523,19438.5,11.44472302
275_206_140_47_617_13502,-6.6,-5.49,-2.63,-2.08,2.86,1.11,0.55,8050.2,1242.205163,0.266131553,-7625.450618,8.82867,6.150921871,0.266131553,0.266131553,0.998063796,8050.2,0.998063796,8050.2,16.35606592
96_206_227_47_756_13502,-6.2,-5.37,-2.57,-1.7,2.8,0.83,0.87,6059.3,1650.355652,0.210805132,-4315.193892,10.13769,5.845967551,0.026844062,0.648076624,0.751232014,6059.3,1.91344533,15433.5,14.74474382
275_5_5_47_5_13303,-7.48,-6.34,-3.9,-3.3,2.44,1.14,0.6,6543.7,1528.187417,0.497803179,-8230.728611,15.09878,8.620473761,0.497803179,0.497803179,0.811287926,6543.7,0.811287926,6543.7,19.88428887
267_196_70_47_207_13502,-6.86,-5.95,-2.68,-2.31,3.27,0.91,0.37,14837.5,673.9679865,0.953787565,-5154.179437,18.4983,6.921692825,0.953787565,1.39185115,1.83955325,14837.5,2.199987906,17744.7,16.56641752
47_739_739_739_47_02220,-5.31,-5.12,-1.35,-1.17,3.77,0.19,0.18,15589.5,641.4573912,0.202150484,-3857.326608,4.85952,7.403215176,0.070252975,0.202150484,1.93278621,15589.5,1.954085974,15761.3,14.1658738
128_70_47_70_128_13031,-6.42,-5.64,-2.1,-1.68,3.54,0.78,0.42,14778.9,676.6403454,0.84819347,-3784.814733,6.10522,5.937657565,0.84819347,0.983317533,1.832288022,14778.9,2.531336854,20417.3,14.65825097
278_8_6_5_47_13570,-7.16,-6.13,-3.44,-2.77,2.69,1.03,0.67,7278,1374.003847,0.4882235,-5421.85699,10.99641,6.451926226,0.4882235,0.4882235,0.90232644,7278,0.90232644,7278,16.43014892
275_206_5_686_756_13502,-7.04,-6.22,-3.41,-2.59,2.81,0.82,0.82,8111.7,1232.787209,0.276364552,-7140.003925,14.75719,7.575765116,0.000346848,0.276364552,1.005688566,8111.7,1.48335871,11964.5,17.08412507
47_639_47_639_47_02020,-5.92,-5.82,-2.27,-1.95,3.55,0.1,0.32,12395.4,806.7508915,0.859157727,-5667.465603,9.82756,6.2386404,0.013393851,0.859157727,1.536781692,12395.4,1.845665464,14886.8,12.17930433
188_697_181_50_19_10352,-6.58,-6.12,-1.71,-1.3,4.41,0.46,0.41,18710,534.4735436,0.193892718,-4317.859524,3.33452,4.542576023,0.068730958,0.193892718,2.3196658,18710,2.589954598,20890.1,11.37562369
682_160_131_131_131_01222,-6.63,-5.88,-1.53,-0.91,4.35,0.75,0.62,20374.1,490.8192264,2.461116938,-4251.269042,9.2456,4.49200922,2.461116938,2.461116938,2.525980918,20374.1,2.525980918,20374.1,12.5399432
188_181_188_101_697_13150,-7.1,-6.03,-1.9,-1.36,4.13,1.07,0.54,21973.9,455.0853513,1.291297184,-3486.241294,4.868,4.889628257,1.291297184,1.291297184,2.724324122,21973.9,2.724324122,21973.9,14.44906461
47_58_58_58_47_01110,-5.92,-5.18,-1.66,-1.29,3.52,0.74,0.37,17459.2,572.7639296,1.34987357,-6072.151077,12.02793,4.535787045,1.34987357,1.34987357,2.164591616,17459.2,2.164591616,17459.2,12.55767526
201_319_800_319_627_10204,-6.58,-6.35,-1.99,-1.93,4.36,0.23,0.06,18359.2,544.686043,0.166681239,-4383.874523,3.78116,4.195380232,0.166681239,0.249691896,2.276173616,18359.2,2.455225532,19803.4,9.918885082
262_627_627_181_245_10035,-7.21,-6.59,-3.46,-2.84,3.13,0.62,0.62,10487.9,953.4797243,1.446175719,-4698.198539,5.55124,6.302616259,1.446175719,1.446175719,1.300289842,10487.9,1.300289842,10487.9,14.47999909
188_697_160_697_19_10302,-6.86,-6.6,-2.35,-1.84,4.25,0.26,0.51,20153.1,496.2015769,0.541767279,-4140.050009,11.12203,5.670726328,0.541767279,0.908892977,2.498581338,20153.1,2.845204622,22948.9,12.07808666
201_47_181_47_800_10302,-5.83,-4.76,-2.69,-1.76,2.07,1.07,0.93,4386.9,2279.514008,0.357536258,-5057.621912,11.44616,5.043923159,0.357536258,0.634366491,0.543887862,4386.9,1.634688698,13185.1,14.66152869
627_728_181_728_627_02120,-6.18,-5.63,-2.11,-1.53,3.52,0.55,0.58,10492.6,953.0526276,0.145183242,-3214.828108,7.20145,4.270559449,0.025724073,0.299382792,1.300872548,10492.6,1.859662806,14999.7,11.38400686
201_47_181_47_682_10302,-5.78,-4.78,-2.66,-1.67,2.12,1,0.99,4992.7,2002.924269,0.458402421,-4793.19508,5.42598,4.637957087,0.458402421,1.180212006,0.618994946,4992.7,1.755965934,14163.3,13.80466341
188_47_188_47_188_10101,-5.53,-4.9,-2.21,-1.79,2.69,0.63,0.42,5771.9,1732.531749,0.762411063,-3511.200511,0.64297,5.745728048,0.079113166,0.762411063,0.715600162,5771.9,1.670580908,13474.6,13.75571402
189_181_176_857_682_13502,-6.9,-6.48,-1.84,-1.31,4.64,0.42,0.53,22200.3,450.4443634,2.68784482,-3922.249799,2.2695,3.849552872,2.68784482,2.68784482,2.752393194,22200.3,2.752393194,22200.3,10.25113081
250_221_204_221_250_13531,-6.61,-5.94,-1.92,-1.34,4.02,0.67,0.58,18049.1,554.044246,2.927411802,-4122.676552,11.04592,4.531354648,2.927411802,2.927411802,2.237727418,18049.1,2.237727418,18049.1,12.25372185
294_181_227_100_181_01351,-6.12,-5.9,-2.04,-0.93,3.86,0.22,1.11,14039.2,712.2912986,0.188386104,-4408.549182,4.65332,3.584465969,0.188386104,0.188386104,1.740580016,14039.2,1.740580016,14039.2,9.035106142
627_768_652_108_285_02468,-7.14,-6.7,-2.88,-2.29,3.82,0.44,0.59,16026.7,623.9587688,0.651752039,-3920.194733,7.52701,3.503961677,0.651752039,0.651752039,1.986990266,16026.7,1.986990266,16026.7,9.860351731
212_145_204_294_857_13502,-6.18,-5.47,-2.4,-1.67,3.07,0.71,0.73,10952,913.0752374,1.12125435,-4589.869138,7.51046,5.133484277,1.12125435,1.12125435,1.35782896,10952,1.35782896,10952,13.25305435
212_181_139_294_627_13502,-6.42,-5.82,-2.48,-2.01,3.34,0.6,0.47,13103,763.1840037,0.689392996,-4791.787021,5.90585,5.071423771,0.689392996,0.689392996,1.62450994,13103,1.62450994,13103,12.69954703
189_294_294_221_12_10035,-6.8,-6.1,-2.7,-2.09,3.4,0.7,0.61,13084,764.2922654,1.18194977,-3924.910969,2.67269,4.736711079,1.18194977,1.18194977,1.62215432,13084,1.62215432,13084,12.66414766
120_120_181_120_120_11311,-7.73,-7,-2.91,-2.44,4.09,0.73,0.47,17179.8,582.0789532,0.983008593,-4108.577926,1.21326,4.275252071,0.983008593,0.983008593,2.129951604,17179.8,2.129951604,17179.8,12.1563686
134_134_134_682_47_11102,-5.94,-5.28,-2.21,-1.68,3.07,0.66,0.53,11398.4,877.3161145,1.681976103,-4170.721931,3.49619,5.186938093,1.681976103,1.681976103,1.413173632,11398.4,1.413173632,11398.4,13.11391026
113_47_47_221_204_10035,-6.08,-5.12,-3.17,-1.8,1.95,0.96,1.37,4457,2243.661656,0.683524578,-5042.314225,13.27393,4.297714483,0.683524578,0.683524578,0.55257886,4457,0.55257886,4457,13.16594935
120_181_204_382_47_13502,-6.2,-5.32,-2.12,-1.6,3.2,0.88,0.52,13028.9,767.5245032,2.397389157,-4851.754073,2.57775,4.717543693,2.397389157,2.397389157,1.615323022,13028.9,1.615323022,13028.9,13.40365417
120_181_204_382_857_13502,-6.74,-5.98,-2.22,-1.51,3.76,0.76,0.71,16182.3,617.9591282,1.621261884,-4376.33296,7.25487,4.226884536,1.621261884,1.621261884,2.006281554,16182.3,2.006281554,16182.3,12.21741651
267_5_5_70_47_13350,-7.14,-5.8,-3.74,-3.18,2.06,1.34,0.56,8501.5,1176.263012,0.524842472,-5284.57681,13.94443,8.167241154,0.524842472,0.524842472,1.05401597,8501.5,1.05401597,8501.5,20.11118757
167_206_70_47_756_13502,-6.42,-5.33,-2.48,-1.79,2.85,1.09,0.69,7089.7,1410.496918,1.072442963,-3878.891689,9.22248,6.899513365,0.055721849,1.072442963,0.878981006,7089.7,1.776162276,14326.2,17.30177641
283_206_47_206_283_13031,-7.36,-5.95,-2.91,-2.5,3.04,1.41,0.41,11236.1,889.9885191,0.946278384,-5231.88171,6.03095,6.248762483,0.946278384,0.946278384,1.393051678,11236.1,1.393051678,11236.1,17.76729244
275_12_206_47_47_13500,-6.5,-5.18,-2.61,-2.4,2.57,1.32,0.21,9598.4,1041.840307,1.772834257,-7319.401882,12.99061,6.715892945,1.772834257,1.772834257,1.190009632,9598.4,1.190009632,9598.4,18.02758109
275_70_65_47_275_13507,-7.17,-6.01,-2.86,-2.5,3.15,1.16,0.36,11741.5,851.6799387,1.598170852,-10045.1767,15.13269,8.296624726,1.598170852,1.598170852,1.45571117,11741.5,1.45571117,11741.5,19.52344875
267_47_121_47_267_10301,-6.4,-5.74,-3.41,-2.68,2.33,0.66,0.73,7178.4,1393.068093,1.59090698,-5794.753408,12.48269,7.305892778,1.59090698,1.59090698,0.889978032,7178.4,0.889978032,7178.4,16.03171086
275_206_70_638_756_13502,-6.77,-6.15,-2.52,-2.47,3.63,0.62,0.05,7769.4,1287.100677,1.046897807,-7101.421748,10.52116,8.315446633,0.002250715,1.046897807,0.963250212,7769.4,2.505747382,20210.9,17.25166652
47_47_49_47_47_00200,-5.15,-4.7,-2.63,-2.15,2.07,0.45,0.48,6234.9,1603.874962,1.068514878,-5380.08451,0.71837,5.577691284,1.068514878,2.083112675,0.773002902,6234.9,1.344426722,10843.9,12.7584274
156_206_47_206_156_13031,-6.67,-5.57,-1.98,-1.16,3.59,1.1,0.82,14029.5,712.783777,0.998293175,-4596.382639,7.19152,4.51166349,0.998293175,0.998293175,1.73937741,14029.5,1.73937741,14029.5,14.05625713
47_232_206_232_610_02124,-6.1,-5.39,-2.17,-1.72,3.22,0.71,0.45,12238.3,817.1069511,0.979395189,-5334.263872,6.23303,5.905734125,0.979395189,0.979395189,1.517304434,12238.3,1.517304434,12238.3,14.31644239
47_623_47_623_47_02020,-5.8,-5.5,-2.13,-1.85,3.37,0.3,0.28,12886.2,776.0239636,0.174661099,-5326.586936,5.78089,6.16557684,0.174661099,0.236127229,1.597631076,12886.2,1.909155622,15398.9,12.92969581
269_222_47_876_178_13025,-6.67,-5.59,-3.12,-1.9,2.47,1.08,1.22,6364.9,1571.116593,0.421281778,-4809.54473,14.08562,5.464175242,0.421281778,1.411073498,0.789120302,6364.9,2.039198244,16447.8,15.28276581
149_206_47_6_149_13051,-6.36,-5.98,-2.27,-0.86,3.71,0.38,1.41,14425.4,693.2216784,0.435745779,-5318.926817,6.43081,4.006935127,0.435745779,0.623330134,1.788461092,14425.4,2.284120734,18423.3,10.29764617
275_70_47_392_5_13025,-6.95,-5.62,-3.2,-2.4,2.42,1.33,0.8,6948.3,1439.200956,0.554689526,-8212.095193,14.33584,7.348609142,0.554689526,0.85529765,0.861450234,6948.3,1.803958592,14550.4,18.94138129
275_138_47_138_275_13031,-7.55,-6.53,-3.42,-2.6,3.11,1.02,0.82,10450,956.937799,0.801619675,-11067.92695,7.84439,7.556300516,0.801619675,0.801619675,1.295591,10450,1.295591,10450,17.90832231
47_47_115_5_275_00213,-6.7,-5.4,-3.5,-2.72,1.9,1.3,0.78,3594,2782.415136,0.186429906,-8655.668258,13.25712,6.444385469,0.186429906,1.179631207,0.44558412,3594,1.255818216,10129.2,17.56861529
275_94_206_83_275_13571,-7.21,-6.69,-2.69,-2.52,4,0.52,0.17,17863.9,559.7881762,2.360894953,-10973.25307,13.86832,7.803904341,2.360894953,2.360894953,2.214766322,17863.9,2.214766322,17863.9,16.12177278
275_47_5_592_5_10323,-7.27,-6.17,-4.06,-3.15,2.11,1.1,0.91,4063.8,2460.751021,0.392162788,-7751.617305,12.98304,6.90105652,0.392162788,0.537995096,0.503829924,4063.8,1.62767143,13128.5,17.34645133
275_71_47_70_275_13051,-7.28,-6.14,-2.87,-2.53,3.27,1.14,0.34,12431.4,804.4146275,0.966494281,-10354.06179,5.88743,7.638534377,0.966494281,1.07135051,1.541244972,12431.4,2.206484458,17797.1,18.53215834
47_206_237_6_47_01230,-6.16,-5.85,-2.13,-1.97,3.72,0.31,0.16,15788.8,633.3603567,0.194490736,-6097.53358,7.82901,6.566254793,0.194490736,1.4997564,1.957495424,15788.8,2.282360218,18409.1,13.52397935
278_206_6_4_756_13502,-7.14,-6.44,-2.96,-2.43,3.48,0.7,0.53,7313.7,1367.296991,1.466386935,-4712.271328,16.11552,8.021928196,0.006473991,1.466386935,0.906752526,7313.7,2.102737994,16960.3,17.18789163
290_47_647_70_647_10232,-6.59,-5.82,-2.97,-1.77,2.85,0.77,1.2,9241.4,1082.08713,1.051391283,-6720.438803,11.61801,5.840807941,1.051391283,1.67411473,1.145748772,9241.4,2.370981122,19123.9,14.48233904
275_68_47_70_275_13051,-7.04,-5.88,-2.53,-2.31,3.35,1.16,0.22,11972.8,835.2265134,0.210441497,-9641.563275,8.09033,7.958257791,0.210441497,0.692707233,1.484387744,11972.8,2.15328464,17368,19.05751748
275_47_12_155_432_10352,-6.34,-5.77,-2.94,-1.62,2.83,0.57,1.32,7848.9,1274.063882,0.548498934,-6566.964154,6.89881,5.891156461,0.030153427,0.548498934,0.973106622,7848.9,1.516796116,12234.2,13.70066895
47_304_206_304_47_02120,-5.78,-5.64,-2.22,-2.09,3.42,0.14,0.13,13148.3,760.5545964,1.160769113,-5680.063212,10.51968,6.618188389,1.160769113,1.160769113,1.630126234,13148.3,1.630126234,13148.3,12.87214191
278_127_178_47_275_13507,-7.18,-5.95,-2.85,-2.38,3.1,1.23,0.47,9616.4,1039.890188,0.350768526,-7123.984985,15.59114,6.288322143,0.350768526,0.38655582,1.192241272,9616.4,1.529690036,12338.2,17.05586609
275_47_98_47_275_10201,-6.19,-5.79,-3.12,-2.83,2.67,0.4,0.29,8093.3,1235.589932,1.320454542,-10392.17304,7.66694,8.755577445,1.320454542,1.320454542,1.003407334,8093.3,1.003407334,8093.3,16.92162664
278_206_178_47_289_13507,-7.13,-5.42,-3.07,-2.41,2.35,1.71,0.66,8977.1,1113.945484,1.490084845,-3996.494142,21.68762,5.588547603,0.005270985,1.490084845,1.112980858,8977.1,1.679569458,13547.1,18.13467655
47_12_12_604_12_01121,-6.62,-5.95,-1.6,-1.45,4.35,0.67,0.15,20180.8,495.5204947,0.865070647,-3064.983026,4.93162,4.036399185,0.865070647,0.865070647,2.502015584,20180.8,2.502015584,20180.8,11.57216818
275_206_238_206_275_13031,-7.49,-6.75,-2.72,-2.26,4.03,0.74,0.46,18053.2,553.9184189,0.364783569,-9543.382274,17.24403,6.903338289,0.364783569,0.554790053,2.238235736,18053.2,2.528857254,20397.3,15.81779333
275_104_96_47_275_13507,-6.94,-5.84,-3.23,-2.17,2.61,1.1,1.06,8022.4,1246.509773,1.058088704,-10353.61486,14.55765,6.76434029,1.058088704,1.058088704,0.994617152,8022.4,0.994617152,8022.4,17.15819308
47_206_490_178_156_01234,-5.88,-5.15,-1.65,-0.93,3.5,0.73,0.72,18796,532.0280911,0.846034374,-4016.034243,9.48729,5.643498139,0.846034374,0.846034374,2.33032808,18796,2.33032808,18796,14.04044344
47_224_109_178_275_02135,-6.65,-5.38,-2.24,-1.8,3.14,1.27,0.44,12317.1,811.8794197,1.514058151,-7062.277294,11.0656,5.953403017,1.514058151,1.514058151,1.527074058,12317.1,1.527074058,12317.1,16.76488246
275_104_222_47_800_13502,-6.64,-5.58,-2.86,-2.37,2.72,1.06,0.49,8653.4,1155.615134,0.441114518,-7543.519719,6.71896,6.982053276,0.441114518,0.441114518,1.072848532,8653.4,1.072848532,8653.4,17.28778386
47_389_172_172_172_02444,-5.9,-5.19,-1.64,-0.46,3.55,0.71,1.18,13859.5,721.5267506,0.55791889,-3876.007195,8.10127,4.032511125,0.55791889,0.944587698,1.71830081,13859.5,2.840976904,22914.8,11.73701432
275_233_178_47_311_13502,-6.67,-5,-1.87,-1.44,3.13,1.67,0.43,11338.3,881.9664324,0.796918936,-8230.818759,4.84981,4.861983113,0.009193704,0.796918936,1.405722434,11338.3,1.764086624,14228.8,16.96399725
275_183_47_47_117_13005,-6.57,-5.39,-3.38,-2.34,2.01,1.18,1.04,4864.3,2055.794256,0.772576925,-7575.151451,7.7027,5.377299711,0.772576925,0.772576925,0.603075914,4864.3,0.603075914,4864.3,15.5886382
275_161_109_47_800_13502,-6.4,-5.26,-2.33,-2.29,2.93,1.14,0.04,9311,1073.998496,0.244584799,-8350.12754,7.78268,6.732597929,0.244584799,0.606813486,1.15437778,9311,1.530446314,12344.3,17.28468385
275_109_178_423_800_13502,-6.9,-5.88,-2.58,-2.15,3.3,1.02,0.43,10123.1,987.8396934,0.300883949,-7337.067168,10.06742,6.85692863,0.065658672,0.300883949,1.255061938,10123.1,2.206918388,17800.6,16.94528723
275_101_104_47_311_13502,-6.79,-5.63,-2.44,-2.24,3.19,1.16,0.2,12152.8,822.8556382,1.004933818,-8469.060788,10.59045,6.328819273,0.004132364,1.004933818,1.506704144,12152.8,1.695624868,13676.6,16.81378064
47_161_427_161_47_01210,-5.84,-5.71,-1.61,-1.38,4.1,0.13,0.23,19094.6,523.7082735,1.141095112,-6347.117638,3.29185,4.813542034,1.141095112,1.264012682,2.367348508,19094.6,2.66036284,21458,10.34459388
275_104_178_47_311_13502,-6.86,-5.3,-2.37,-1.66,2.93,1.56,0.71,12042,830.4268394,0.938435028,-7726.970797,7.67033,6.349540006,0.010924991,0.938435028,1.49296716,12042,1.88046665,15167.5,18.54431309
117_52_51_134_353_13502,-6,-5.68,-1.55,-0.91,4.13,0.32,0.64,17473.4,572.2984651,0.143150996,-4183.495778,8.68289,3.786490907,0.143150996,0.891559519,2.166352132,17473.4,2.457866306,19824.7,9.738794481
250_181_178_47_800_13502,-6.63,-5.04,-2.02,-1.48,3.02,1.59,0.54,7334,1363.512408,0.785986683,-3589.841528,2.80183,4.306195895,0.046509972,0.785986683,0.90926932,7334,1.778728662,14346.9,15.85827825
275_101_47_800_684_13024,-7.23,-5.86,-2.63,-2.52,3.23,1.37,0.11,12453.4,802.99356,0.728466065,-7588.022905,10.41595,6.259024946,0.728466065,0.728466065,1.543972532,12453.4,1.543972532,12453.4,17.61122385
275_117_178_117_212_13530,-7.13,-6.67,-2.63,-2.12,4.04,0.46,0.51,17695,565.131393,0.375463049,-6386.690208,9.99471,5.515586595,0.094432992,0.375463049,2.1938261,17695,2.419072964,19511.8,12.71545924
275_161_153_228_52_13579,-7.29,-6.52,-2.4,-1.89,4.12,0.77,0.51,21481.6,465.514673,0.795683278,-7188.948763,5.08262,4.889939342,0.795683278,0.795683278,2.663288768,21481.6,2.663288768,21481.6,13.17299298
275_186_47_37_800_13052,-6.8,-5.73,-2.72,-2.07,3.01,1.07,0.65,11532.6,867.1071571,1.717214892,-7543.576884,14.60272,6.818411795,1.717214892,1.717214892,1.429811748,11532.6,1.429811748,11532.6,17.10499954
47_117_129_178_275_01235,-6.78,-5.92,-2.29,-1.91,3.63,0.86,0.38,14626.1,683.7092595,0.442159722,-6561.674351,10.85093,6.342931177,0.442159722,2.065144773,1.813343878,14626.1,2.764220886,22295.7,15.55671273
47_594_597_594_47_02420,-5.68,-5.36,-1.4,-1.24,3.96,0.32,0.16,19482.5,513.2811497,1.117194367,-4955.150472,9.27356,5.010867377,1.117194367,1.170248391,2.41544035,19482.5,2.67722412,21594,11.42476088
151_161_29_47_129_13502,-6.47,-5.93,-1.75,-0.83,4.18,0.54,0.92,11782.7,848.7019104,0.11053395,-4791.553859,4.15849,4.920805977,0.11053395,0.988357403,1.460819146,11782.7,2.034982924,16413.8,12.23684633
275_181_181_181_275_13331,-6.99,-6.29,-3,-2.45,3.29,0.7,0.55,9476.1,1055.286458,0.292183956,-10025.01912,9.05457,6.268994531,0.292183956,0.292183956,1.174846878,9476.1,1.174846878,9476.1,14.77410197
275_161_142_47_129_13502,-6.96,-5.64,-2.38,-2.32,3.26,1.32,0.06,12822.5,779.8791187,1.136776197,-7535.351903,4.17819,6.240032552,1.136776197,1.136776197,1.58973355,12822.5,1.58973355,12822.5,17.37232133
275_47_800_83_327_10234,-6.62,-5.88,-3.12,-2.16,2.76,0.74,0.96,8465,1181.334908,0.590384607,-8496.845261,1.51401,6.53304423,0.590384607,1.918912363,1.0494907,8465,2.10400259,16970.5,15.30789841
275_181_178_47_231_13507,-6.58,-4.98,-2.6,-1.61,2.38,1.6,0.99,9261.5,1079.738703,1.299853359,-6286.106261,2.80542,5.527955429,0.008249709,1.299853359,1.14824077,9261.5,1.824564068,14716.6,17.58319113
275_161_127_29_275_13571,-7.37,-6.97,-2.78,-2.5,4.19,0.4,0.28,20014.1,499.6477483,0.54770332,-10043.40172,7.91926,5.501846315,0.54770332,0.54770332,2.481348118,20014.1,2.481348118,20014.1,12.44123888
275_194_125_125_275_13551,-7.17,-6.47,-2.99,-2.58,3.48,0.7,0.41,14503.5,689.4887441,2.124999315,-11144.23174,10.94101,7.770863256,2.124999315,2.124999315,1.79814393,14503.5,1.79814393,14503.5,16.84217521
269_14_178_47_756_13502,-6.34,-4.93,-2.71,-2.34,2.22,1.41,0.37,4378.4,2283.939339,1.409568352,-3691.36899,3.55911,6.722655799,0.007820682,0.036954905,0.542834032,4378.4,1.689983778,13631.1,18.41984354
275_12_206_47_756_13502,-6.83,-5.65,-2.96,-2.39,2.69,1.18,0.57,4882.2,2048.256933,0.108064615,-6676.633267,7.99664,7.451565088,0.004153609,0.108064615,0.605295156,4882.2,1.663365272,13416.4,18.44490163
275_12_206_47_749_13502,-6.94,-5.54,-2.35,-2.03,3.19,1.4,0.32,14979,667.6013085,1.539717757,-6847.665486,12.56652,5.336139021,1.539717757,1.539717757,1.85709642,14979,1.85709642,14979,16.46805993
29_206_47_206_29_13031,-7.31,-5.86,-2.3,-1.58,3.56,1.45,0.72,14736,678.6102063,1.549750927,-3515.787186,10.27338,4.473824752,1.549750927,1.549750927,1.82696928,14736,1.82696928,14736,15.49340319
275_12_206_47_220_13507,-7.54,-7.08,-3.13,-2.33,3.95,0.46,0.8,12583.2,794.7104075,0.1142938,-7712.46317,21.18338,6.818750395,0.1142938,0.484308415,1.560065136,12583.2,1.890583418,15249.1,14.5099158
275_202_206_178_275_13571,-7.31,-6.83,-2.69,-2.2,4.14,0.48,0.49,16513.3,605.5724779,0.864047519,-9792.33696,6.08121,6.09957185,0.864047519,0.864047519,2.047318934,16513.3,2.047318934,16513.3,13.60470694
164_161_104_47_800_13502,-6.43,-5.37,-2.18,-1.76,3.19,1.06,0.42,10609,942.5959091,0.189755726,-5293.055592,7.41854,5.99000427,0.189755726,0.545545142,1.31530382,10609,1.698203652,13697.4,15.92173238
275_104_166_211_275_13571,-7.72,-7.18,-2.65,-2.34,4.53,0.54,0.31,18580.9,538.1870631,0.195534048,-9517.868737,10.88657,5.8346719,0.195534048,0.195534048,2.303659982,18580.9,2.303659982,18580.9,13.49523971
275_47_47_101_275_10035,-6.69,-5.4,-3.13,-2.71,2.27,1.29,0.42,6723.2,1487.386959,1.226431164,-10850.58105,23.90125,6.650598866,1.226431164,1.226431164,0.833542336,6723.2,0.833542336,6723.2,17.81002114
