Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
62_45_63_45_62_10201,-6.51,-5.83,-2.83,-2.49,3,0.68,0.34,8572.7,1166.493637,0.153905281,-5498.197998,9.48402,7.400122089,0.153905281,0.153905281,1.062843346,8572.7,1.062843346,8572.7,16.24656462
4_45_45_45_4_10001,-7.21,-6.56,-3.1,-2.95,3.46,0.65,0.15,10815.2,924.6246024,0.344279467,-5681.299391,4.19976,7.558300108,0.344279467,0.344279467,1.340868496,10815.2,1.340868496,10815.2,16.33672575
66_45_63_45_66_10201,-6.68,-5.88,-2.87,-2.57,3.01,0.8,0.3,9320.3,1072.926837,0.17489282,-5578.39984,10.63216,7.255475113,0.17489282,0.17489282,1.155530794,9320.3,1.155530794,9320.3,16.55798573
38_59_45_59_38_13031,-7.45,-6.75,-3.27,-2.8,3.48,0.7,0.47,11400.5,877.1545108,0.484338012,-4439.098773,4.60036,7.788968478,0.484338012,1.716204757,1.41343399,11400.5,2.010174526,16213.7,16.8671061
32_45_2_45_32_10201,-7.51,-6.59,-3.29,-2.96,3.3,0.92,0.33,10931.6,914.7791723,0.714416715,-5262.167762,5.23745,8.332224154,0.714416715,1.434473443,1.355299768,10931.6,2.194433602,17699.9,18.55126916
58_45_44_45_58_10201,-7.42,-6.33,-3.66,-3.37,2.67,1.09,0.29,6894.5,1450.431503,0.293484544,-5919.511499,23.26102,7.5176983,0.293484544,0.5953411,0.85478011,6894.5,1.685247742,13592.9,18.15301706
51_45_45_63_32_10023,-7.15,-6.47,-3.39,-3.16,3.08,0.68,0.23,10269.1,973.7951719,0.572561291,-5753.542466,6.27973,10.62549355,0.572561291,0.820004732,1.273163018,10269.1,1.923090974,15511.3,20.68790112
51_45_52_45_51_10201,-7.5,-6.85,-3.22,-2.98,3.63,0.65,0.24,13155.9,760.1152335,0.978861004,-5609.205291,7.42328,9.31890595,0.978861004,1.947439353,1.631068482,13155.9,2.422928742,19542.9,18.76108
51_45_45_4_32_10023,-7.07,-6.71,-3.29,-2.95,3.42,0.36,0.34,11632.2,859.6826052,0.513540589,-7776.737757,9.72077,10.42887693,0.513540589,0.51354637,1.442160156,11632.2,2.140936232,17268.4,19.05556004
5_68_63_68_5_10201,-7.42,-6.45,-3.93,-3.35,2.52,0.97,0.58,7866.3,1271.245694,0.734029074,-4501.146161,26.86577,8.317337662,0.734029074,0.888403567,0.975263874,7866.3,1.472126122,11873.9,18.74352046
42_45_27_45_42_10201,-7.62,-6.86,-3.36,-3.14,3.5,0.76,0.22,11926.1,838.4970778,0.789784856,-12741.02637,9.81696,8.597759311,0.789784856,1.696977354,1.478597878,11926.1,2.371935768,19131.6,18.23611107
51_45_66_45_51_10201,-7.58,-7.4,-3.21,-3.18,4.19,0.18,0.03,15707.7,636.6304424,0.352584021,-5875.30807,12.47609,9.276303108,0.352584021,0.352584021,1.947440646,15707.7,1.947440646,15707.7,16.70256588
45_1_45_39_39_01033,-7.2,-6.43,-2.84,-2.65,3.59,0.77,0.19,11806.9,846.9623695,0.303455985,-4252.317019,3.45452,5.308431527,0.303455985,1.756905258,1.463819462,11806.9,2.559740672,20646.4,13.74925671
42_22_63_22_42_10201,-7.47,-6.86,-3.11,-2.94,3.75,0.61,0.17,16714.2,598.2936665,0.213115241,-10342.01166,11.51576,8.426850081,0.213115241,0.626114831,2.072226516,16714.2,2.4008727,19365,17.36251906
22_45_45_44_51_10023,-6.78,-6,-3.27,-2.74,2.73,0.78,0.53,7955.7,1256.960418,0.490532024,-5480.217561,5.72187,8.259575697,0.490532024,0.490532024,0.986347686,7955.7,0.986347686,7955.7,17.85553224
42_42_45_42_42_11011,-8.05,-7.02,-3.15,-2.73,3.87,1.03,0.42,14074.5,710.5048137,0.542192662,-10693.40371,7.29368,7.261366168,0.542192662,1.319215389,1.74495651,14074.5,2.244273562,18101.9,17.54474772
45_63_54_48_45_02410,-6.52,-5.89,-2.71,-2.54,3.18,0.63,0.17,10815.2,924.6246024,0.101523659,-5683.965393,1.14489,8.166074265,0.095959086,0.79664888,1.340868496,10815.2,2.061886584,16630.8,17.08853077
45_45_6_45_45_00100,-6.78,-6.78,-3,-3,3.78,0,0,12076,828.0887711,0.257255033,-7138.693479,4.1971,9.290668379,0.257255033,0.257255033,1.49718248,12076,1.49718248,12076,15.95644686
45_4_12_4_45_02120,-6.67,-6.43,-2.77,-2.6,3.66,0.24,0.17,13954.1,716.6352542,0.101576007,-9627.22166,10.55368,8.746011754,0.101576007,0.101576007,1.730029318,13954.1,1.730029318,13954.1,16.22765469
45_19_45_19_45_02020,-6.36,-5.87,-2.69,-2.59,3.18,0.49,0.1,9445.9,1058.660371,0.31732529,-6483.925664,21.29704,8.227831738,0.31732529,0.31732529,1.171102682,9445.9,1.171102682,9445.9,16.57787081
64_45_64_19_19_02011,-7.56,-7.27,-3.64,-3.15,3.63,0.29,0.49,13826.4,723.2540647,0.684699606,-4032.06704,10.07966,7.500405776,0.684699606,0.684699606,1.714197072,13826.4,1.714197072,13826.4,14.72520526
51_48_4_52_51_13021,-6.98,-6.35,-2.6,-2.4,3.75,0.63,0.2,17484.8,571.9253294,1.337251404,-6896.039102,4.17935,8.526265917,1.337251404,1.337251404,2.167765504,17484.8,2.167765504,17484.8,17.58451467
32_13_45_13_32_10201,-6.98,-6.36,-2.94,-2.52,3.42,0.62,0.42,10546.9,948.1459007,0.307293501,-9749.722761,0.9563,8.357882445,0.307293501,1.455357633,1.307604662,10546.9,1.994565444,16087.8,17.31010063
20_44_45_63_20_13021,-6.58,-5.93,-2.73,-1.75,3.2,0.65,0.98,9293.6,1076.009297,0.135319914,-4706.733769,4.515,5.773337934,0.135319914,0.529086956,1.152220528,9293.6,2.25470028,18186,13.87883284
38_48_45_63_38_13021,-7.04,-6.48,-3.13,-2.74,3.35,0.56,0.39,11062.5,903.9548023,0.32958702,-5014.775679,8.27132,9.82861064,0.32958702,1.027790284,1.37152875,11062.5,1.804392522,14553.9,19.07999335
58_45_45_45_58_10001,-7.75,-7.12,-3.67,-3.48,3.45,0.63,0.19,11605.5,861.6604196,0.718259268,-6102.579111,13.28626,8.238239126,0.718259268,0.718259268,1.43884989,11605.5,1.43884989,11605.5,17.18790178
32_54_19_54_32_10201,-7.25,-6.27,-2.74,-2.37,3.53,0.98,0.37,13554.5,737.7623667,1.903999739,-4997.452776,3.07108,6.441308623,1.903999739,1.903999739,1.68048691,13554.5,1.68048691,13554.5,16.20277848
32_64_5_61_45_10352,-7.29,-6.37,-3.49,-3.16,2.88,0.92,0.33,9361.5,1068.204882,0.604589906,-5244.224249,11.07485,8.071217695,0.604589906,0.604589906,1.16063877,9361.5,1.16063877,9361.5,18.19186327
51_1_1_1_51_10001,-7.16,-6.83,-2.34,-2.32,4.49,0.33,0.02,22600.8,442.4622137,3.115905156,-3335.965566,4.93448,8.739445639,3.115905156,3.115905156,2.802047184,22600.8,2.802047184,22600.8,16.60156315
45_39_8_39_45_01210,-7.14,-6.51,-2.77,-2.62,3.74,0.63,0.15,14005.6,714.0001142,0.251984959,-4336.109342,7.3866,5.297999217,0.251984959,1.253948773,1.736414288,14005.6,2.268362876,18296.2,13.13919142
45_12_19_12_45_01210,-7.15,-6.5,-2.74,-2.45,3.76,0.65,0.29,15078.1,663.2135349,1.999847534,-4604.477323,6.30653,6.84741591,0.05120921,0.05120921,1.869382838,15078.1,1.869382838,15078.1,15.35783821
45_4_63_4_45_02120,-6.37,-6.23,-2.62,-2.57,3.61,0.14,0.05,13540.7,738.514257,0.122969975,-9651.644017,7.30399,8.780962804,0.122969975,0.122969975,1.678775986,13540.7,1.678775986,13540.7,15.85028228
45_26_4_49_45_01240,-6.66,-6.08,-2.71,-2.62,3.37,0.58,0.09,12386.4,807.3370794,0.18239812,-7731.227757,7.13309,6.890042506,0.18239812,0.789979451,1.535665872,12386.4,2.206397672,17796.4,15.11868503
45_8_63_8_45_10201,-7.18,-5.97,-2.9,-2.36,3.07,1.21,0.54,10402.4,961.3166192,0.517812963,-4884.815354,9.90327,7.264312328,0.517812963,1.031391328,1.289689552,10402.4,2.454295682,19795.9,18.31470458
5_54_54_54_5_13331,-7.19,-6.39,-3.71,-2.93,2.68,0.8,0.78,8724.8,1146.158078,1.818324987,-7131.641405,16.71447,7.815768873,1.818324987,1.818324987,1.081700704,8724.8,1.081700704,8724.8,17.32951024
43_53_45_63_6_13024,-6.8,-5.9,-2.93,-2.57,2.97,0.9,0.36,9244.1,1081.771076,0.191452866,-6130.920046,8.23589,7.143964568,0.191452866,0.838929552,1.146083518,9244.1,2.119177742,17092.9,16.82993571
42_45_45_63_35_10023,-7.12,-6.47,-3.29,-3.07,3.18,0.65,0.22,10447.6,957.1576247,0.353608872,-8159.448664,10.3105,9.135694285,0.353608872,0.353608872,1.295293448,10447.6,1.295293448,10447.6,18.50879753
45_24_39_24_45_01310,-7.25,-6.84,-2.8,-2.61,4.04,0.41,0.19,14905.1,670.9112988,0.102030566,-3937.968224,5.56294,6.121644494,0.085454406,1.723826672,1.847934298,14905.1,2.778255422,22408.9,13.33725097
45_45_45_45_7_10003,-6.98,-6.67,-3.37,-3.15,3.3,0.31,0.22,10995,909.5043201,0.621669598,-6605.682794,5.83743,11.53310145,0.621669598,0.621669598,1.3631601,10995,1.3631601,10995,20.3633272
43_45_2_45_43_10201,-7.69,-6.75,-3.44,-3.09,3.31,0.94,0.35,11154.1,896.5313203,0.813201827,-6594.863832,4.61377,7.949681705,0.813201827,1.459433269,1.382885318,11154.1,2.250807308,18154.6,18.10960821
45_48_63_48_45_10201,-7.08,-6.16,-2.89,-2.63,3.27,0.92,0.26,14451.2,691.9840567,0.996042645,-5228.207011,9.89472,9.832634966,0.996042645,0.996042645,1.791659776,14451.2,1.791659776,14451.2,20.61733485
42_32_63_32_42_10201,-6.97,-6.09,-2.83,-2.23,3.26,0.88,0.6,10524.5,950.1639033,0.210260466,-10845.83758,12.6124,7.580621727,0.210260466,1.023305179,1.30482751,10524.5,2.260192594,18230.3,17.34611262
32_37_37_63_5_10023,-6.92,-6.55,-2.81,-2.65,3.74,0.37,0.16,13569.1,736.9685536,0.167696236,-7261.489141,12.11821,9.027464615,0.167696236,0.757946155,1.682297018,13569.1,2.14689967,17316.5,17.16836528
38_38_61_38_38_11311,-8.26,-7.08,-3.41,-3.03,3.67,1.18,0.38,14193,704.5726767,0.986715797,-4432.407169,4.23659,5.552850592,0.986715797,0.986715797,1.75964814,14193,1.75964814,14193,15.83037177
45_45_45_45_45_11111,-6.55,-5.79,-2.51,-2.24,3.28,0.76,0.27,13265.8,753.8180886,3.42894182,-3320.155876,9.08547,7.866291818,3.42894182,3.42894182,1.644693884,13265.8,1.644693884,13265.8,17.22888034
42_45_20_45_45_13500,-7.05,-6.59,-3.16,-2.84,3.43,0.46,0.32,12025.5,831.566255,0.829959651,-7320.50331,6.55911,7.809979492,0.829959651,1.584041915,1.49092149,12025.5,1.866010582,15050.9,15.87483826
30_45_45_63_45_10023,-7.19,-6.56,-3.41,-3.17,3.15,0.63,0.24,10530.4,949.631543,0.478536784,-6173.438775,3.09793,10.55413312,0.478536784,0.972584843,1.305558992,10530.4,1.90706036,15382,20.37688781
42_17_17_17_42_10001,-7.34,-6.87,-2.4,-2.38,4.47,0.47,0.02,21620.4,462.5261327,0.810315166,-9193.853665,6.7773,7.537809305,0.810315166,1.353011645,2.680497192,21620.4,2.877464218,23209.1,15.54260992
45_63_59_63_45_02420,-6.34,-5.6,-2.83,-2.45,2.77,0.74,0.38,9842.2,1016.033001,0.415958212,-5808.443074,4.91794,8.873930171,0.415958212,0.527985305,1.220235956,9842.2,1.539881192,12420.4,18.53129835
45_45_7_44_0_10324,-6.84,-5.8,-3.02,-2.56,2.78,1.04,0.46,8291.7,1206.025302,0.537747733,-5081.314574,15.17057,6.791082397,0.537747733,0.537747733,1.028004966,8291.7,1.028004966,8291.7,16.93971696
5_50_63_50_5_10201,-6.81,-6.15,-2.97,-2.48,3.18,0.66,0.49,10919.1,915.8263959,0.215313202,-5614.187195,17.04788,7.089076384,0.215313202,1.456119275,1.353750018,10919.1,1.966050044,15857.8,15.73315468
45_45_73_45_45_10201,-7.45,-7.11,-3.91,-3.27,3.2,0.34,0.64,9401.1,1063.705311,0.32939304,-5440.201749,9.38072,10.60952792,0.32939304,0.32939304,1.165548378,9401.1,1.165548378,9401.1,19.21921645
23_45_45_63_42_10023,-7.15,-6.46,-3.35,-3.02,3.11,0.69,0.33,10448.8,957.0476993,0.608017596,-8110.506318,13.72334,8.987322563,0.608017596,0.845448992,1.295442224,10448.8,1.951060862,15736.9,18.47468967
51_55_63_55_51_10201,-6.79,-6.05,-2.51,-2.3,3.54,0.74,0.21,14958.3,668.5251666,1.672067462,-5320.427916,6.79381,8.18907684,1.672067462,1.672067462,1.854530034,14958.3,1.854530034,14958.3,17.58825531
45_53_53_53_45_13331,-7.18,-6.49,-2.64,-2.57,3.85,0.69,0.07,14010.9,713.7300245,0.211905534,-4303.921119,5.45846,7.769444747,0.211905534,0.211905534,1.737071382,14010.9,1.737071382,14010.9,16.79767192
42_45_45_4_51_10023,-7.05,-6.71,-3.3,-3.06,3.41,0.34,0.24,11752.1,850.9117519,0.558595048,-10571.7299,6.93097,10.9085179,0.558595048,0.558595048,1.457025358,11752.1,1.457025358,11752.1,19.63092565
42_56_45_9_63_13052,-6.96,-6.19,-3.16,-2.66,3.03,0.77,0.5,10943,913.8261903,0.545182295,-7978.683087,9.61278,6.968347188,0.545182295,0.730061825,1.35671314,10943,2.134154526,17213.7,16.03496058
11_45_45_63_5_10023,-6.99,-6.52,-3.62,-3.07,2.9,0.47,0.55,9580.2,1043.819544,0.5393317,-6053.079082,6.63513,9.96536036,0.5393317,0.5393317,1.187753196,9580.2,1.187753196,9580.2,18.88534772
42_45_76_45_42_10201,-7.16,-6.29,-3.15,-2.61,3.14,0.87,0.54,10502.1,952.1905143,0.128175823,-11140.55595,15.25517,8.809769223,0.128175823,0.202715187,1.302050358,10502.1,1.686822288,13605.6,18.99609872
45_70_63_70_45_10201,-6.66,-5.9,-2.7,-2.5,3.2,0.76,0.2,12769.2,783.1344172,1.667232338,-5793.057958,13.24022,9.119068673,1.667232338,1.760049024,1.583125416,12769.2,1.973600426,15918.7,18.95395406
51_82_44_82_51_10201,-6.96,-5.91,-2.98,-2.67,2.93,1.05,0.31,11287.9,885.9043755,1.414620444,-4413.422902,14.0462,8.909251075,1.414620444,1.505119677,1.399473842,11287.9,1.975732882,15935.9,19.89898523
21_78_44_78_21_10201,-7.39,-6.13,-3.04,-2.7,3.09,1.26,0.34,10200,980.3921569,0.407894264,-3952.581637,9.97708,4.47461704,0.407894264,0.407894264,1.264596,10200,1.264596,10200,14.68604417
45_63_26_63_26_02121,-6.39,-5.93,-2.62,-2.07,3.31,0.46,0.55,11454.8,872.9964731,0.760646861,-5147.386038,7.55488,6.793304448,0.091634121,0.760646861,1.420166104,11454.8,1.920214638,15488.1,14.47487673
45_79_63_79_45_10201,-6.84,-6.23,-2.7,-2.17,3.53,0.61,0.53,13134.2,761.371077,0.398746876,-5996.62924,7.56957,7.613746852,0.013559822,0.398746876,1.628378116,13134.2,2.299097518,18544.1,16.24287592
45_47_2_47_45_02420,-6.68,-6.13,-2.92,-2.65,3.21,0.55,0.27,8643.4,1156.952125,0.186197865,-4586.066958,7.543,5.401447405,0.186197865,0.186197865,1.071608732,8643.4,1.071608732,8643.4,12.94123958
16_73_63_73_16_10201,-7.32,-6.98,-3.79,-2.56,3.19,0.34,1.23,10878.1,919.2781828,0.513498698,-3264.498016,12.46712,5.929750454,0.513498698,0.513498698,1.348666838,10878.1,1.348666838,10878.1,12.77516288
38_78_78_78_38_10001,-7.87,-6.3,-3.9,-3.62,2.4,1.57,0.28,1913.2,5226.845076,0.237212962,-4214.298298,7.78004,7.214214449,0.008139883,0.039744435,0.237198536,1913.2,0.664185656,5357.2,19.7775198
60_27_64_27_60_13531,-8.34,-7.49,-2.57,-2.28,4.92,0.85,0.29,24925.9,401.1891246,0.807912546,-5135.746241,4.19521,5.46909549,0.807912546,0.807912546,3.090313082,24925.9,3.090313082,24925.9,14.31089099
46_45_44_45_46_10201,-6.87,-5.7,-2.93,-2.67,2.77,1.17,0.26,7140.3,1400.501379,0.163453709,-6968.453137,8.79801,6.579903072,0.163453709,0.665823997,0.885254394,7140.3,1.68172671,13564.5,17.20207303
45_63_41_23_32_02143,-7.26,-6.28,-2.75,-2.66,3.53,0.98,0.09,12811.9,780.5243563,0.599727873,-5392.919112,7.82294,7.327752197,0.077901143,0.599727873,1.588419362,12811.9,2.267519812,18289.4,17.42341128
45_7_7_44_39_01124,-6.72,-5.83,-2.73,-2.45,3.1,0.89,0.28,11069.2,903.4076537,0.827777413,-4494.824469,5.3256,4.851451395,0.827777413,0.827777413,1.372359416,11069.2,1.372359416,11069.2,13.63059507
60_72_44_72_60_10201,-6.82,-5.78,-3.31,-2.36,2.47,1.04,0.95,7332.3,1363.828539,0.785254616,-5925.941485,10.3061,7.298135158,0.785254616,1.861305381,0.909058554,7332.3,1.976885896,15945.2,17.63792861
42_12_12_12_42_10001,-6.83,-6.12,-2.55,-2.36,3.57,0.71,0.19,14880.1,672.0384944,3.257755148,-11872.42363,7.28953,7.080202118,3.257755148,3.257755148,1.844834798,14880.1,1.844834798,14880.1,15.93368482
45_50_44_50_45_01210,-5.98,-4.85,-2.97,-2.52,1.88,1.13,0.45,578.8,17277.12509,0.288752486,-6419.042168,8.8571,7.531636174,0.00284985,0.288752486,0.071759624,578.8,0.72038579,5810.5,18.34240951
32_10_32_10_32_13131,-8.07,-7.69,-3.04,-2.57,4.65,0.38,0.47,21770.8,459.3308468,1.437532945,-3804.641092,9.00941,5.612024416,1.437532945,1.437532945,2.699143784,21770.8,2.699143784,21770.8,12.50785412
32_2_44_2_32_10201,-7.01,-5.83,-3.22,-2.25,2.61,1.18,0.97,7507.9,1331.930367,0.685640777,-4381.642204,8.54042,6.276308482,0.685640777,0.685640777,0.930829442,7507.9,0.930829442,7507.9,16.82657328
5_5_55_5_5_11311,-8.68,-7.65,-4.66,-3.84,2.99,1.03,0.82,8653.4,1155.615134,0.712214195,-4959.280343,7.42279,6.736847619,0.712214195,0.712214195,1.072848532,8653.4,1.072848532,8653.4,16.82248567
5_45_8_45_5_10201,-7.91,-7.04,-3.66,-3.37,3.38,0.87,0.29,11520.7,868.0028123,0.894543727,-5432.347248,7.02167,8.100990629,0.894543727,1.419800649,1.428336386,11520.7,2.257750188,18210.6,18.0201106
4_64_10_64_4_01310,-6.75,-6.52,-2.58,-1.8,3.94,0.23,0.78,18425.3,542.7320044,1.689034639,-10696.80182,7.49151,7.350352001,1.689034639,1.689034639,2.284368694,18425.3,2.284368694,18425.3,14.26328121
4_44_45_12_63_01234,-6.26,-6.23,-2.61,-1.81,3.62,0.03,0.8,12167.1,821.8885355,0.197827756,-7493.964063,4.7162,7.615513951,0.197827756,1.662534144,1.508477058,12167.1,2.475954988,19970.6,13.77740921
30_37_45_37_30_10201,-6.77,-6.48,-2.94,-2.61,3.54,0.29,0.33,12022.4,831.7806761,0.311492426,-7783.759506,1.59892,9.658432849,0.311492426,0.684425538,1.490537152,12022.4,2.13549351,17224.5,17.69680854
38_4_39_45_38_10321,-7.31,-6.89,-3.44,-2.95,3.45,0.42,0.49,13208.6,757.0825069,0.780093939,-6718.024699,5.31306,8.564395316,0.780093939,0.847989555,1.637602228,13208.6,2.304242688,18585.6,16.74346885
38_4_21_4_38_10201,-6.81,-6.32,-2.93,-2.82,3.39,0.49,0.11,14570,686.3417982,1.251641526,-9628.223447,4.13659,9.951314967,1.251641526,1.251641526,1.8063886,14570,1.8063886,14570,18.95110721
63_45_45_45_63_02220,-6.21,-5.98,-2.94,-2.8,3.04,0.23,0.14,9264.2,1079.424019,0.514004353,-6604.016254,6.57468,9.293605359,0.514004353,0.514004353,1.148575516,9264.2,1.148575516,9264.2,16.93914108
32_32_63_32_32_11011,-7.56,-6.36,-2.88,-2.45,3.48,1.2,0.43,14762.9,677.3736867,0.785072567,-3651.607344,8.11845,7.047698469,0.785072567,0.785072567,1.830304342,14762.9,1.830304342,14762.9,17.97387729
63_63_63_63_63_00000,-5.72,-5.24,-2.02,-1.5,3.22,0.48,0.52,12506,799.6161842,1.33139032,-6283.175116,9.11706,8.929486427,1.33139032,1.33139032,1.55049388,12506,1.55049388,12506,17.50149931
32_83_45_83_32_10201,-8.2,-7.19,-2.85,-2.71,4.34,1.01,0.14,14709.9,679.8142747,0.16624449,-4640.841166,12.39806,7.31900023,0.057411208,0.077749294,1.823733402,14709.9,2.451344958,19772.1,17.53900982
41_45_45_41_41_02200,-7.85,-6.79,-3,-2.84,3.79,1.06,0.16,12536.8,797.6517134,0.282917258,-3516.201432,3.9466,5.209903386,0.282917258,0.282917258,1.554312464,12536.8,1.554312464,12536.8,14.84753346
32_58_58_58_32_10001,-7.55,-7.17,-2.31,-2.26,4.86,0.38,0.05,22879,437.0820403,0.406440726,-3248.168558,2.56044,5.027321864,0.406440726,0.435494495,2.83653842,22879,3.017685598,24340.1,11.70271871
32_82_82_82_32_10001,-7.08,-6.59,-2.82,-2.75,3.77,0.49,0.07,17561.3,569.4339257,2.844186539,-4212.319552,4.6439,9.201112835,2.844186539,2.844186539,2.177249974,17561.3,2.177249974,17561.3,17.91807888
65_43_43_43_65_10001,-7.05,-6.45,-2.19,-1.67,4.26,0.6,0.52,19081,524.0815471,1.573655418,-4052.469198,1.65815,3.216010992,1.573655418,1.573655418,2.36566238,19081,2.36566238,19081,10.14464364
43_22_59_22_59_01313,-7.09,-6.24,-2.35,-1.53,3.89,0.85,0.82,17211.6,581.0035093,1.769744767,-3864.924832,5.99609,4.823031566,1.769744767,1.769744767,2.133894168,17211.6,2.133894168,17211.6,13.42126097
47_69_69_69_49_10003,-7.1,-6.31,-2.73,-1.96,3.58,0.79,0.77,15958.4,626.629236,0.879560858,-2657.078878,5.14999,5.164411564,0.879560858,1.600352827,1.978522432,15958.4,2.75024834,22183,13.63604123
17_62_62_62_17_10001,-8,-7.62,-2.62,-2.12,5,0.38,0.5,25731.7,388.6257029,0.245060925,-6001.535657,4.34362,4.277249484,0.029427368,0.245060925,3.190216166,25731.7,3.325217988,26820.6,10.66986904
28_43_43_43_28_10001,-7.31,-6.63,-2.49,-2.24,4.14,0.68,0.25,16895.8,591.8630666,0.68536223,-5039.00901,2.24908,4.807498404,0.68536223,0.68536223,2.094741284,16895.8,2.094741284,16895.8,12.6765218
43_33_69_40_64_01234,-7.52,-6.6,-2.92,-1.95,3.68,0.92,0.97,16300.8,613.4668237,1.302246511,-6172.889547,5.50284,4.149034855,1.302246511,1.302246511,2.020973184,16300.8,2.020973184,16300.8,12.7910175
47_23_47_23_47_13131,-7.2,-6.3,-3.34,-2.88,2.96,0.9,0.46,9617.7,1039.749628,0.880991004,-3932.453132,4.25133,4.645102783,0.880991004,0.880991004,1.192402446,9617.7,1.192402446,9617.7,13.38900303
14_22_59_22_59_01313,-6.89,-6.08,-2.24,-1.58,3.84,0.81,0.66,16892.1,591.9927066,1.478489035,-4353.750929,5.69258,5.152869572,1.478489035,1.478489035,2.094282558,16892.1,2.094282558,16892.1,13.7052479
1_59_63_21_1_13021,-6.11,-5.63,-1.63,-0.98,4,0.48,0.65,17257.6,579.4548489,0.597073946,-4604.161132,3.61409,5.313820937,0.597073946,0.597073946,2.139597248,17257.6,2.139597248,17257.6,12.52272793
64_23_64_23_64_13131,-6.73,-5.99,-2.99,-2.49,3,0.74,0.5,9647.4,1036.548707,0.968997154,-5861.676171,6.83798,5.19271759,0.968997154,0.968997154,1.196084652,9647.4,1.196084652,9647.4,13.46226862
81_81_45_12_47_00241,-7.18,-6.28,-2.76,-2,3.52,0.9,0.76,11320.8,883.3298,0.142174232,-5069.449966,11.19569,3.90848619,0.142174232,1.439192309,1.403552784,11320.8,2.39554156,19322,12.37468199
2_33_33_62_44_13350,-6.87,-5.76,-2.86,-2.25,2.9,1.11,0.61,11708.7,854.0657801,1.492094776,-6540.96893,11.08486,4.616953552,1.492094776,1.492094776,1.451644626,11708.7,1.451644626,11708.7,14.24379154
23_33_44_21_23_13021,-6.76,-6.16,-2.96,-1.72,3.2,0.6,1.24,12210.9,818.9404548,0.939457636,-4913.603348,15.49825,4.246337287,0.939457636,0.939457636,1.513907382,12210.9,1.513907382,12210.9,11.56340295
69_69_45_12_47_00241,-6.53,-6.06,-2.77,-1.99,3.29,0.47,0.78,10108.4,989.2762455,0.226504479,-4069.7414,8.48174,5.41634332,0.226504479,2.401731611,1.253239432,10108.4,2.40967528,19436,12.62135125
57_57_39_65_60_11350,-6.83,-6.05,-2.51,-1.89,3.54,0.78,0.62,15044.3,664.7035754,1.84775514,-6456.383197,8.63776,5.257765126,1.84775514,1.84775514,1.865192314,15044.3,1.865192314,15044.3,13.72203908
56_33_69_40_64_01234,-7.9,-6.99,-3.05,-2.13,3.94,0.91,0.92,17552.1,569.7323967,1.300540247,-6077.387549,2.85578,4.318329409,1.300540247,1.300540247,2.176109358,17552.1,2.176109358,17552.1,12.9815861
43_59_59_59_43_02220,-6.57,-6.04,-2.2,-1.42,3.84,0.53,0.78,14188.6,704.7911704,0.632255595,-3726.508389,1.54163,2.643160495,0.632255595,0.632255595,1.759102628,14188.6,1.759102628,14188.6,9.057978504
22_59_22_59_22_13131,-6.69,-6.16,-1.6,-1.41,4.56,0.53,0.19,21230.7,471.0160287,1.609126116,-3384.584585,1.75759,3.42064148,1.609126116,1.609126116,2.632182186,21230.7,2.632182186,21230.7,10.12856982
35_37_37_37_35_10001,-6.77,-6.48,-2.59,-2.48,3.89,0.29,0.11,17699.2,564.997288,0.952754858,-7054.580769,1.44839,5.959904981,0.952754858,0.952754858,2.194346816,17699.2,2.194346816,17699.2,12.60393566
57_60_82_4_65_10235,-7.6,-6.86,-2.49,-1.89,4.37,0.74,0.6,21938.3,455.8238332,1.574815212,-6447.187884,3.3234,4.78063448,1.574815212,1.574815212,2.719910434,21938.3,2.719910434,21938.3,12.89483018
35_35_34_39_37_11350,-7.54,-6.72,-2.52,-2.44,4.2,0.82,0.08,19011.9,525.9863559,0.549455638,-5442.266793,5.01674,2.438266352,0.549455638,0.549455638,2.357095362,19011.9,2.357095362,19011.9,10.00978927
58_24_44_17_58_13024,-7.1,-6.04,-2.38,-1.69,3.66,1.06,0.69,15018.7,665.8365904,1.264729988,-3622.837984,15.64302,4.662756245,1.264729988,1.264729988,1.862018426,15018.7,1.862018426,15018.7,14.09411185
47_26_47_26_47_13131,-7.63,-6.73,-2.24,-1.95,4.49,0.9,0.29,19908.4,502.3005365,1.356228079,-3373.0294,9.41573,2.595309814,1.356228079,1.356228079,2.468243432,19908.4,2.468243432,19908.4,10.56643812
35_37_82_34_5_10235,-7.26,-6.74,-3.36,-2.73,3.38,0.52,0.63,15486.5,645.7236948,0.946857782,-6245.611487,7.61187,6.336629972,0.946857782,0.946857782,1.92001627,15486.5,1.92001627,15486.5,14.10133597
32_40_32_40_32_13131,-7.98,-7.47,-2.88,-2.54,4.59,0.51,0.34,20540.9,486.8335857,1.332998282,-7612.943097,2.29231,5.455751999,1.332998282,1.332998282,2.546660782,20540.9,2.546660782,20540.9,12.845817
32_77_77_77_32_10001,-8.24,-7.97,-3.05,-2.78,4.92,0.27,0.27,24103.4,414.8792287,0.291975712,-5505.222182,9.22773,6.019846255,0.090528438,0.291975712,2.988339532,24103.4,3.065145142,24722.9,12.6013748
