Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),Delta HOMO,delta LUMO,optical bandgap (cm-1),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
281_34_620_124_281_13051,-7.84,-6.7,-3.65,-2.95,1.1399999999999997,0.6999999999999997,6983.9,0.212543855,-4062.986194078321,16.09656,7.309006498,0.212543855,0.212543855,0.8658639219999998,6983.9,0.8658639219999998,6983.9,18.078398449983
281_22_184_69_281_13571,-8.36,-7.59,-4.23,-3.5,0.7699999999999996,0.7300000000000004,11473.2,0.703174452,-4959.290955213224,8.213,7.478759199999999,0.703174452,0.703174452,1.422447336,11473.2,1.422447336,11473.2,16.737797920636993
198_22_580_34_198_13051,-7.69,-6.66,-4.09,-3.53,1.0300000000000002,0.56,5503.4,0.334674011,-3701.066024496874,1.24541,4.549025782999999,0.334674011,0.334674011,0.6823115319999999,5503.4,0.6823115319999999,5503.4,13.809855005428
71_34_580_65_71_13051,-7.65,-6.75,-3.85,-2.66,0.9000000000000004,1.19,7288.2,0.275702343,-4038.265609669938,4.24396,4.776182155,0.275702343,0.279705683,0.9035910359999999,7288.2,2.057720856,16597.2,13.569499329671997
281_22_470_184_281_13051,-8.15,-7.17,-4.02,-3.41,0.9800000000000004,0.6099999999999994,10087.5,1.019845178,-4679.048268171965,14.32938,7.725731741,1.019845178,1.019845178,1.2506482499999998,10087.5,1.2506482499999998,10087.5,17.971429109594
279_189_7_22_279_13571,-7.98,-7.33,-3.72,-2.83,0.6500000000000004,0.8900000000000001,13228.3,0.800125607,-3223.420168862449,14.62139,6.8316682349999995,0.800125607,0.800125607,1.6400446339999997,13228.3,1.6400446339999997,13228.3,15.336153661831998
279_7_580_182_279_13051,-7.76,-6.34,-3.04,-2.64,1.42,0.3999999999999999,12546.7,1.493196133,-3758.562704823486,11.96773,6.527108360999999,1.493196133,1.493196133,1.555539866,12546.7,1.555539866,12546.7,18.193124715333994
158_86_86_88_580_13350,-7.85,-6.52,-3.46,-2.17,1.33,1.29,16661.4,0.16166906,-2829.084192744836,6.2564,2.907813976,2.2701e-05,0.16166906,2.065680372,16661.4,2.4582506439999996,19827.8,12.826406347188998
260_88_672_727_125_13025,-7.6,-6.77,-2.83,-2.54,0.8300000000000001,0.29000000000000004,18474.4,1.19013134,-4919.182390747589,3.53765,4.489605603999999,1.19013134,1.19013134,2.2904561119999998,18474.4,2.2904561119999998,18474.4,12.877033418944995
764_110_764_764_166_01003,-7.48,-6.57,-3.63,-2.8,0.9100000000000001,0.8300000000000001,10227.9,1.474186379,-4493.797341274579,11.7635,5.321273331,1.474186379,1.474186379,1.2680550419999999,10227.9,1.2680550419999999,10227.9,14.362639879024
190_32_580_175_190_13051,-7.65,-6.45,-2.68,-2.0,1.2000000000000002,0.6800000000000002,14991.5,1.1374058,-2807.065816879697,3.33676,3.7176067340000003,1.1374058,1.1374058,1.8586461699999999,14991.5,1.8586461699999999,14991.5,13.388340974954998
580_86_86_86_580_01110,-6.94,-6.39,-2.47,-1.77,0.5500000000000007,0.7000000000000002,19420.7,0.236043684,-3442.404766205569,6.89135,3.948317977,0.236043684,0.575328493,2.407778386,19420.7,2.4982713879999996,20150.6,10.940280356565998
580_580_580_580_580_00000,-6.35,-5.89,-3.2,-2.46,0.45999999999999996,0.7400000000000002,8456.2,1.546755037,-3619.121350225078,4.41803,4.151315502,1.546755037,1.546755037,1.048399676,8456.2,1.048399676,8456.2,10.836857948490996
158_32_580_201_158_13051,-7.75,-6.47,-3.33,-3.08,1.2800000000000002,0.25,12033.8,1.617556613,-3074.602343553829,2.3026,4.424267987,1.617556613,1.617556613,1.4919505239999997,12033.8,1.4919505239999997,12033.8,14.701813520335998
580_168_580_168_580_01010,-6.55,-6.34,-2.79,-2.63,0.20999999999999996,0.16000000000000014,15319.8,0.185497015,-4595.694311157854,1.9448,4.254455801,0.081540326,0.081540326,1.8993488039999997,15319.8,1.8993488039999997,15319.8,9.915132140214004
158_175_158_175_32_13135,-7.95,-7.26,-3.35,-3.07,0.6900000000000004,0.28000000000000025,19184.8,0.128984861,-2824.170398163256,1.59797,4.9816506899999995,0.128984861,0.709074051,2.3785315039999997,19184.8,2.6254252759999996,21176.2,12.958879502367
580_580_203_32_32_00133,-6.97,-6.33,-2.56,-1.82,0.6399999999999997,0.74,14682.9,0.716376891,-3272.457138815503,3.51556,4.1537351099999995,0.716376891,0.716376891,1.8203859419999997,14682.9,1.8203859419999997,14682.9,11.606089748706998
161_161_161_161_161_00000,-5.8,-5.07,-2.49,-1.74,0.7299999999999995,0.7500000000000002,8591.5,1.758607407,-8678.271267371827,2.79901,6.394795648,1.758607407,1.758607407,1.06517417,8591.5,1.06517417,8591.5,15.074980109533
102_672_217_50_834_10234,-6.18,-5.59,-2.42,-1.55,0.5899999999999999,0.8699999999999999,10806.0,0.848508789,-3002.200091023311,5.75214,5.209725865999999,0.848508789,1.193165405,1.3397278799999999,10806.0,2.5241708099999998,20359.5,12.847439019718996
110_200_110_200_110_13131,-7.91,-7.34,-3.13,-2.64,0.5700000000000003,0.48999999999999977,17842.3,1.197907952,-4539.257286033127,5.34373,3.053764288,1.197907952,1.197907952,2.2120883539999996,17842.3,2.2120883539999996,17842.3,9.793579926813
214_100_131_158_580_10234,-6.53,-6.07,-2.49,-1.48,0.45999999999999996,1.0100000000000002,13139.8,0.11551168,-3354.170614847964,7.74814,3.37224106,0.11551168,0.163067424,1.6290724039999998,13139.8,2.2290116239999995,17978.8,9.764072441857001
30_834_172_23_834_10350,-6.7,-6.45,-3.33,-2.57,0.25,0.7600000000000002,9354.8,0.218105874,-3878.386508806203,1.6834,5.593742639999999,0.218105874,0.232452141,1.159808104,9354.8,1.8924059239999997,15263.8,11.929530117516995
110_110_580_110_110_11011,-7.64,-6.71,-3.59,-2.94,0.9299999999999997,0.6499999999999999,10862.2,1.084428375,-4281.517206480791,4.45913,4.443378333,1.084428375,1.084428375,1.346695556,10862.2,1.346695556,10862.2,13.238878466777996
154_580_580_121_88_10035,-7.05,-6.27,-2.72,-1.81,0.7800000000000002,0.9100000000000001,13175.7,0.99430481,-3213.988171757862,2.86521,3.492931884,0.99430481,0.99430481,1.633523286,13175.7,1.633523286,13175.7,11.291863706504996
260_495_495_88_6_10035,-7.51,-6.82,-3.04,-2.13,0.6899999999999995,0.9100000000000001,15261.3,1.109007527,-4235.175400304264,3.90406,5.3300246079999996,1.109007527,1.109007527,1.8920959739999998,15261.3,1.8920959739999998,15261.3,13.438590387452996
260_99_837_99_422_10204,-7.3,-6.49,-2.24,-1.77,0.8099999999999996,0.4700000000000002,14219.2,0.41886675,-4050.131545912109,12.12243,4.919074643,0.01281158,0.01281158,1.762896416,14219.2,1.762896416,14219.2,13.383312285647998
110_158_862_158_110_13031,-7.86,-7.71,-3.48,-3.32,0.15000000000000036,0.16000000000000014,17632.5,0.505857813,-3373.525737218054,13.36635,4.362010135999999,0.050244573,0.050244573,2.1860773499999997,17632.5,2.1860773499999997,17632.5,9.807934459509005
764_277_277_277_764_02220,-6.76,-5.73,-2.72,-1.99,1.0299999999999994,0.7300000000000002,10976.9,1.584898373,-4031.00435552341,8.60768,4.014818595999999,1.584898373,1.584898373,1.3609160619999998,10976.9,1.3609160619999998,10976.9,13.074251708928996
580_102_580_102_580_01010,-6.41,-5.94,-2.87,-2.39,0.46999999999999975,0.48,10065.3,1.027290706,-3375.35615541898,1.95473,4.374549994,1.027290706,1.027290706,1.2478958939999998,10065.3,1.2478958939999998,10065.3,11.186801843974996
281_184_79_184_281_13531,-8.27,-7.69,-3.99,-3.76,0.5799999999999992,0.23000000000000043,13955.0,0.841270336,-4985.866656805481,10.7625,7.938904013999999,0.841270336,0.841270336,1.7301408999999999,13955.0,1.7301408999999999,13955.0,16.56296732951499
281_215_580_215_281_13031,-8.17,-6.75,-3.36,-2.65,1.42,0.71,11907.3,0.881096542,-2946.049019129585,4.66789,5.664741462,0.881096542,0.881096542,1.4762670539999998,11907.3,1.4762670539999998,11907.3,17.005645495411002
281_34_580_163_281_13051,-8.32,-6.99,-4.16,-3.31,1.33,0.8500000000000001,7033.5,0.246058572,-4375.79075368488,4.53995,7.084352124,0.246058572,0.246058572,0.8720133299999999,7033.5,0.8720133299999999,7033.5,18.577499376984996
281_22_580_51_281_13051,-8.2,-6.73,-3.85,-3.19,1.4699999999999989,0.6600000000000001,8192.3,0.49590144,-3868.900795132925,4.5481,7.280902894,0.49590144,0.49590144,1.0156813539999998,8192.3,1.0156813539999998,8192.3,19.443849787274992
281_34_580_0_281_13051,-8.19,-6.7,-3.86,-3.04,1.4899999999999993,0.8199999999999998,7068.7,0.287065156,-4886.304161064854,8.71217,7.016312863999999,0.287065156,0.440339664,0.8763774259999999,7068.7,1.9294263519999997,15562.4,19.164609315964995
580_22_86_22_580_01310,-6.79,-6.54,-3.64,-3.27,0.25,0.3700000000000001,10105.9,0.390074468,-3249.778038418903,2.58381,5.477129327999998,0.390074468,0.390074468,1.2529294819999999,10105.9,1.2529294819999999,10105.9,11.768953586892996
124_7_580_7_124_13031,-7.81,-6.4,-2.54,-1.55,1.4099999999999993,0.99,15263.8,0.922878716,-2774.005529815425,6.07047,2.749500886,0.922878716,0.922878716,1.8924059239999997,15263.8,1.8924059239999997,15263.8,12.948809222258992
279_106_580_34_279_13051,-7.74,-6.87,-3.79,-3.03,0.8700000000000001,0.7600000000000002,9106.1,0.284096373,-4837.650261540028,6.92688,7.325294942,0.284096373,0.483290832,1.1289742779999998,9106.1,1.972546596,15910.2,16.951977637371
281_222_34_160_281_13571,-8.27,-7.6,-3.47,-2.86,0.6699999999999999,0.6100000000000003,13017.5,0.162281315,-4382.259965708001,5.89713,6.030887699999998,0.073015828,0.073015828,1.6139096499999999,13017.5,1.6139096499999999,13017.5,14.318578865136997
580_34_34_64_281_01135,-7.22,-6.89,-3.91,-3.31,0.33000000000000007,0.6000000000000001,6411.5,0.105477211,-4561.951774139596,5.66943,7.032882555,0.095544248,0.105477211,0.79489777,6411.5,1.2125491959999999,9780.2,14.251625780471999
231_7_580_7_231_13031,-7.71,-6.56,-3.22,-2.74,1.1500000000000004,0.48,12571.4,1.296550459,-3608.400584170833,11.57631,6.432554125999999,1.296550459,1.296550459,1.5586021719999998,12571.4,1.5586021719999998,12571.4,16.914073533739
199_119_580_189_199_13051,-8.17,-6.7,-2.69,-1.74,1.4699999999999998,0.95,16235.9,0.810166623,-4708.73541965783,3.11662,3.1523474670000002,0.810166623,0.810166623,2.012926882,16235.9,2.012926882,16235.9,13.758828964295995
248_7_580_115_248_13051,-7.4,-6.42,-3.72,-2.7,0.9800000000000004,1.02,8352.8,0.919116346,-3998.025522746849,8.97714,6.428817233999999,0.919116346,0.919116346,1.0355801439999999,8352.8,1.0355801439999999,8352.8,16.185577833455
260_175_580_108_260_13051,-7.72,-6.5,-3.04,-2.8,1.2199999999999998,0.2400000000000002,13591.0,1.226659088,-5054.011819233697,7.9794,5.526068426999999,1.226659088,1.226659088,1.6850121799999997,13591.0,1.6850121799999997,13591.0,15.963692726215994
279_171_580_34_279_13051,-7.52,-6.61,-3.9,-3.15,0.9099999999999993,0.75,5570.6,0.233640453,-4458.060347776419,10.6789,8.031217857000001,0.233640453,0.508342716,0.690642988,5570.6,1.704377856,13747.2,18.094233491325994
279_140_7_115_279_13571,-7.73,-7.14,-3.75,-2.71,0.5900000000000007,1.04,13022.2,1.37989194,-3949.548711394942,9.88505,7.283615275,1.37989194,1.37989194,1.614492356,13022.2,1.614492356,13022.2,15.703184735911998
255_98_580_98_255_13031,-7.84,-6.61,-3.24,-2.88,1.2299999999999995,0.3600000000000003,12822.5,1.335009752,-14357.162476096943,5.556,6.421950604,1.335009752,1.335009752,1.5897335499999998,12822.5,1.5897335499999998,12822.5,17.239872483944993
237_7_580_115_237_13051,-7.82,-6.95,-4.21,-3.32,0.8700000000000001,0.8900000000000001,8863.1,1.123375209,-4102.741513593927,17.19368,5.1038251379999995,1.123375209,1.123375209,1.098847138,8863.1,1.098847138,8863.1,13.893013717262997
279_30_580_115_279_13051,-7.58,-6.58,-3.86,-2.98,1.0,0.8799999999999999,8562.6,0.963398291,-3438.572753091269,10.96635,7.669004842,0.963398291,0.963398291,1.061591148,8562.6,1.061591148,8562.6,17.978416169670993
260_175_580_81_260_13051,-8.09,-6.73,-2.91,-2.5,1.3599999999999994,0.41000000000000014,16928.1,0.699350972,-4670.859814299172,10.08774,5.283202143,0.699350972,0.699350972,2.0987458379999997,16928.1,2.0987458379999997,16928.1,16.224965853148
120_175_580_72_120_13051,-7.75,-6.44,-2.02,-1.52,1.3099999999999996,0.5,19515.0,0.543136276,-3483.201451136081,8.86691,2.0432844180000003,0.543136276,0.543136276,2.4194696999999996,19515.0,2.4194696999999996,19515.0,11.550849145823
260_22_458_175_260_13051,-8.19,-7.48,-3.87,-2.86,0.7099999999999991,1.0100000000000002,14157.1,0.780180425,-4563.238813870191,2.42658,6.668292974,0.780180425,0.839778661,1.755197258,14157.1,2.649874132,21373.4,15.366485927434992
260_176_580_189_260_13051,-8.37,-6.9,-2.97,-2.62,1.4699999999999989,0.3500000000000001,12809.9,0.393059626,-4649.36484853375,5.67095,3.766372735,0.035412517,0.393059626,1.5881714019999997,12809.9,2.275925656,18357.2,14.604341758331993
279_119_119_119_279_13331,-7.95,-7.51,-2.97,-2.73,0.4400000000000004,0.2400000000000002,21392.5,2.598811444,-3653.82969410278,6.4856,6.368309904,2.598811444,2.598811444,2.6522421499999997,21392.5,2.6522421499999997,21392.5,13.804559240045004
231_21_21_21_231_13331,-7.62,-7.54,-3.25,-2.92,0.08000000000000007,0.33000000000000007,16232.1,0.314811234,-1899.270833047317,8.48324,8.422352184,0.010538977,0.314811234,2.0124557579999998,16232.1,2.155057554,17382.3,15.101175459604997
279_133_580_119_279_13051,-7.86,-6.75,-2.89,-2.63,1.1100000000000003,0.26000000000000023,15840.6,0.927071731,-4159.634440603356,2.38915,6.3720062550000005,0.927071731,0.927071731,1.963917588,15840.6,1.963917588,15840.6,16.660499115371998
260_175_446_72_260_13051,-7.68,-6.88,-2.85,-2.44,0.7999999999999998,0.41000000000000014,19028.9,0.915511116,-4698.790164596316,13.56062,4.930597228,0.012273401,0.915511116,2.359203022,19028.9,2.872294252,23167.4,13.356628885192999
231_21_580_21_231_13031,-8.13,-6.72,-3.11,-2.71,1.410000000000001,0.3999999999999999,14285.4,1.087703559,-2470.737777567143,5.86732,5.584163021000001,1.087703559,1.087703559,1.7711038919999997,14285.4,1.7711038919999997,14285.4,16.852138982154003
5_175_580_86_5_13051,-8.05,-6.57,-2.64,-1.95,1.4800000000000004,0.6900000000000002,15795.9,0.895543525,-4017.069106370872,6.67132,3.7006584510000002,0.895543525,0.895543525,1.9583756819999998,15795.9,1.9583756819999998,15795.9,14.556403189264001
70_175_580_180_70_13051,-7.76,-6.48,-2.71,-1.67,1.2799999999999994,1.04,14752.8,0.986791908,-4340.234638820043,3.31034,3.4426735740000005,0.986791908,0.986791908,1.8290521439999998,14752.8,1.8290521439999998,14752.8,13.350158013634994
260_113_580_113_260_13031,-7.82,-6.55,-3.21,-2.84,1.2700000000000005,0.3700000000000001,12576.3,1.32195556,-5545.59169512036,5.9531,5.714218121,1.32195556,1.32195556,1.5592096739999997,12576.3,1.5592096739999997,12576.3,16.435524854854002
260_22_580_21_21_13055,-8.02,-6.69,-3.94,-2.6,1.3299999999999992,1.3399999999999999,7627.6,0.468489463,-3059.151609765165,5.57381,5.426328029,0.468489463,0.563206703,0.945669848,7627.6,2.2848646139999995,18429.3,16.294400198169996
112_22_714_22_112_13031,-7.97,-6.66,-4.0,-3.54,1.3099999999999996,0.45999999999999996,7511.2,0.684484709,-3186.322342153206,2.69986,4.092876098,0.684484709,0.684484709,0.9312385759999999,7511.2,0.9312385759999999,7511.2,14.373136889182993
457_34_854_115_457_01230,-7.24,-6.52,-4.15,-3.48,0.7200000000000006,0.6700000000000004,4136.5,0.3002396,-3962.859355163039,9.55101,6.579199777,0.3002396,0.728561469,0.51284327,4136.5,1.3448482539999997,10847.3,15.286354595166001
208_22_580_34_208_13051,-8.37,-6.97,-4.27,-3.78,1.3999999999999995,0.48999999999999977,6413.4,0.304679625,-3028.917215257456,2.89994,3.8661606359999996,0.304679625,0.304679625,0.7951333319999999,6413.4,0.7951333319999999,6413.4,14.443899698008993
142_34_580_34_142_13031,-7.28,-6.93,-4.13,-3.9,0.35000000000000053,0.22999999999999998,5251.9,0.158193765,-3598.860343766361,4.21524,5.945147511,0.158193765,0.204360589,0.6511305619999999,5251.9,1.30278184,10508.0,12.838914624884
281_122_580_64_281_13051,-7.94,-6.67,-3.26,-2.92,1.2700000000000005,0.33999999999999986,12311.1,1.182180145,-4762.409464854656,12.1683,6.242093775999999,1.182180145,1.182180145,1.5263301779999998,12311.1,1.5263301779999998,12311.1,17.162409631788996
69_22_580_184_69_13051,-7.62,-6.8,-3.53,-3.4,0.8200000000000003,0.1299999999999999,8327.5,0.303343238,-4832.569493646346,10.32137,4.593494935999999,0.003403877,0.303343238,1.03244345,8327.5,1.2998435139999998,10484.3,12.977539029108998
580_34_580_22_358_01032,-6.78,-6.26,-4.12,-3.57,0.5200000000000005,0.5500000000000003,2876.8,0.192957719,-4118.796617996718,5.01536,5.864618021,0.192957719,0.543418815,0.356665664,2876.8,1.1002357139999999,8874.3,13.451375517154
85_22_580_184_85_13051,-7.59,-6.34,-3.66,-3.21,1.25,0.4500000000000002,7084.5,0.582397575,-3161.895186401272,10.05447,4.619193372,0.582397575,0.582397575,0.8783363099999999,7084.5,0.8783363099999999,7084.5,14.842575775481
281_34_620_84_281_13051,-7.87,-6.71,-3.87,-3.12,1.1600000000000001,0.75,6607.8,0.326932364,-4816.945075761201,15.65161,8.095248767,0.326932364,0.660740088,0.8192350439999999,6607.8,1.9341747859999998,15600.7,19.246154054396
35_34_580_64_35_13051,-7.74,-6.42,-3.8,-2.51,1.3200000000000003,1.29,5704.9,0.249532567,-4290.599766611674,5.59232,3.973230941,0.249532567,0.384065658,0.7072935019999999,5704.9,1.942047516,15664.2,14.250935507993999
34_22_580_184_34_13051,-7.68,-6.63,-4.34,-3.86,1.0499999999999998,0.48,4942.8,0.584731767,-4139.726272755577,7.85399,6.923618477999999,0.584731767,0.584731767,0.612808344,4942.8,0.612808344,4942.8,17.164769146442993
279_187_580_119_279_13051,-7.86,-6.81,-3.06,-2.89,1.0500000000000007,0.16999999999999993,14687.9,0.709804124,-5057.360644187048,9.41223,6.575851208999999,0.709804124,0.709804124,1.8210058419999997,14687.9,1.8210058419999997,14687.9,16.685893617029997
283_7_580_109_283_13051,-7.62,-6.41,-2.87,-2.02,1.21,0.8500000000000001,13509.5,1.332234365,-4151.980741223073,3.02621,3.493709397,1.332234365,1.332234365,1.6749078099999999,13509.5,1.6749078099999999,13509.5,13.122584341905997
580_151_151_151_127_01112,-7.22,-6.88,-2.81,-2.81,0.33999999999999986,0.0,16678.5,0.536650087,-5411.060541497644,6.53594,4.455246207,0.029324575,0.536650087,2.0678004299999997,16678.5,2.3686379,19105.0,10.744770529276002
156_7_580_142_156_13051,-7.31,-6.17,-2.19,-1.4,1.1399999999999997,0.79,16009.7,0.986979512,-4285.857355136828,4.983,3.3509347440000004,0.986979512,0.986979512,1.984882606,16009.7,1.984882606,16009.7,12.628133644724999
255_167_580_167_255_13031,-8.03,-6.85,-3.01,-2.84,1.1799999999999997,0.16999999999999993,16677.7,1.322389208,-13512.127958513302,7.2973,6.682248439,1.322389208,1.322389208,2.067701246,16677.7,2.067701246,16677.7,17.38555260274
260_151_580_189_260_13051,-8.32,-6.75,-3.19,-2.88,1.5700000000000003,0.31000000000000005,14324.4,0.854266784,-5142.92170884424,6.74581,5.1840657189999995,0.854266784,0.854266784,1.7759391119999999,14324.4,1.7759391119999999,14324.4,16.982004997299995
231_175_580_160_231_13051,-7.87,-6.31,-2.57,-2.2,1.5600000000000005,0.36999999999999966,16428.9,0.56205209,-3496.024050348302,4.24709,5.774555578,0.56205209,0.56205209,2.036855022,16428.9,2.036855022,16428.9,17.752559533143
580_160_7_143_279_02135,-6.99,-6.31,-2.51,-2.2,0.6800000000000006,0.3099999999999996,18790.0,1.608275962,-3921.805956439495,6.55346,5.593030751000001,1.608275962,1.608275962,2.3295841999999998,18790.0,2.3295841999999998,18790.0,13.758199846364002
260_151_580_119_260_13051,-8.06,-6.78,-3.21,-2.94,1.2800000000000002,0.27,14214.9,1.175223234,-5540.956549891747,7.41189,5.67110728,1.175223234,1.175223234,1.7623633019999998,14214.9,1.7623633019999998,14214.9,16.418711226797
279_7_580_155_279_13051,-7.77,-6.68,-3.56,-2.87,1.0899999999999999,0.69,11006.3,1.441485888,-4249.595512120209,4.99026,7.108697760000002,1.441485888,1.441485888,1.3645610739999998,11006.3,1.3645610739999998,11006.3,17.589823317757002
580_45_7_45_580_02120,-6.28,-5.88,-2.09,-1.73,0.40000000000000036,0.3599999999999999,15190.4,0.265426996,-4301.554542075747,8.56458,5.006924796,0.265426996,0.66679709,1.8833057919999998,15190.4,2.235074246,18027.7,11.759731946329
260_151_580_167_260_13051,-7.95,-6.75,-3.11,-2.87,1.2000000000000002,0.23999999999999977,14649.9,0.791009008,-5445.462047757852,6.03444,5.810783261999999,0.791009008,0.791009008,1.8162946019999997,14649.9,1.8162946019999997,14649.9,16.270645054011
55_119_580_189_55_13051,-8.0,-6.46,-2.4,-1.24,1.54,1.16,16580.0,0.90427905,-2308.227737049455,2.22667,2.883890258,0.90427905,0.90427905,2.0555884,16580.0,2.0555884,16580.0,13.687013387502999
